nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,percentualEmpenhadoSobreOrcadoInicial,percentualEmpenhadoSobreOrcadoAtualizado,percentualLiquidadoSobreOrcadoInicial,percentualLiquidadoSobreOrcadoAtualizado,percentualPagoSobreOrcadoInicial,percentualPagoSobreOrcadoAtualizado,fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DEFENSORIA PÚBLICA,Manut. da Procuradoria Geral,"Assegurar a adequada representação judicial e extrajudicial do Município, promovendo a legalidade e a segurança jurídica nos atos administrativos. Ampliar o acesso da população a instrumentos de defesa de direitos, especialmente nas relações de consumo, por meio do fortalecimento do PROCON Municipal. Qualificar a atuação da Procuradoria-Geral do Município, promovendo eficiência na análise jurídica, controle da judicialização e orientação técnica às secretarias e órgãos municipais.",PROCURADORIA GERAL DO MUNICIPIO - PGM,Defensoria Publica,Judiciária,Defesa do Interesse  Púb.No Processo Judiciário,1016,Manut. da Procuradoria Geral,APLICAÇÕES DIRETAS,63,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,7550000,0.0,7550000.0,1429932.45,1429932.45,1429932.45,1429932.45,0.0,1429932.45,0.0,1429932.45,0.0,0.0,18.94,18.94,18.94,18.94,18.94,528.0,fontesRecursos_3f0b16e4-aba8-46f9-a9e6-acc31881bd0c.csv,informacaoPlanejamento_909456a6-37bd-45bf-b1df-41484b28a981.csv,empenhos_f93c8f8d-6ecf-467d-a31a-594536b61512.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manutenção da Diretoria de Planejamento Urbanístico,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","SEC. DES. ECONÔMICO, INDÚSTRIA, COMÉRCIO E SERVIÇO",Diretoria de Planejamento Urbanístico,Administração,Ordenamento Territorial,1257,Manutenção da Diretoria de Planejamento Urbanístico,APLICAÇÕES DIRETAS,230,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,500000,544000.0,1044000.0,894783.83,894783.83,894783.83,894783.83,0.0,894783.83,0.0,894783.83,0.0,0.0,178.96,85.71,178.96,85.71,178.96,116.68,fontesRecursos_04741289-743a-42a6-804c-0b9657836a88.csv,informacaoPlanejamento_0f87f878-11ca-48b1-bbbd-cf1080d1520b.csv,empenhos_7ca05fc6-18e2-4acb-979f-67f37b2160e6.csv,suplementacoes_f50c8b89-152f-4af0-bb01-8426985c78da.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DESENVOLVIMENTO,Edificações Publicas,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.",SECRETARIA DE INFRAESTRUTURA E OBRAS,Edificações Públicas,Urbanismo,Infra-Estrutura Urbana,1074,Edificações Publicas,APLICAÇÕES DIRETAS,179,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,3100000,0.0,3100000.0,531857.89,531857.89,531857.89,531857.89,0.0,531857.89,0.0,531857.89,0.0,0.0,17.16,17.16,17.16,17.16,17.16,582.86,fontesRecursos_736bf8c0-b6cf-4365-9668-c0bbc7b0bc7e.csv,informacaoPlanejamento_f71eaaa7-ec7b-4c64-9768-52c521bac660.csv,empenhos_0b2acb3c-90ff-495d-a51f-0c6c5759426f.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DESENVOLVIMENTO,Manut. do Gabinete Secretaria de Infraestrutura e Obras,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.",SECRETARIA DE INFRAESTRUTURA E OBRAS,Gab. Secretaria de Infraestrutura e Obras,Administração,Administração Geral,1072,Manut. do Gabinete Secretaria de Infraestrutura e Obras,APLICAÇÕES DIRETAS,155,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2200000,0.0,2200000.0,696611.84,696611.84,696611.84,696611.84,0.0,696611.84,0.0,696611.84,0.0,0.0,31.66,31.66,31.66,31.66,31.66,315.81,fontesRecursos_319bc810-7078-44cb-8e2a-b720f145be9f.csv,informacaoPlanejamento_0c25c7e1-0a29-4698-a784-b9f08c4b4122.csv,empenhos_e76994f7-96c1-4ee7-a197-ca9f87918ad5.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,RESILIÊNCIA E GESTÃO DE RISCOS,Manut. Fdo M. de Defesa Civil,"Fortalecer a prevenção, mitigação, preparação, resposta e reconstrução frente a desastres, elevando o Indicador de Capacidade Municipal (ICM) ; Expandir a rede municipal de alertas multicanal; operacionalizar o Fundo Municipal de Defesa Civil para pronta resposta.",GABINETE DO PREFEITO,Defesa Civil,Segurança Pública,Defesa Civil,1249,Manut. Fdo M. de Defesa Civil,APLICAÇÕES DIRETAS,42,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2450000,0.0,2450000.0,443276.17,443276.17,443276.17,443276.17,0.0,443276.17,0.0,443276.17,0.0,0.0,18.09,18.09,18.09,18.09,18.09,552.7,fontesRecursos_dc5b9002-2f88-4d7e-9e27-bad5655c94eb.csv,informacaoPlanejamento_9a64de2a-8164-4fa7-99af-27d0ad124f0e.csv,empenhos_d561dca6-ba89-4a6b-82eb-e52924ff350d.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manut. da Diretoria de Cadastro Imobiliário,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.",SEC. MUN. DA FAZENDA,Diretoria de Cadastro Imobiliário,Administração,Administração Geral,1022,Manut. da Diretoria de Cadastro Imobiliário,APLICAÇÕES DIRETAS,88,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,600000,-100000.0,500000.0,308324.02,308324.02,308324.02,308324.02,0.0,308324.02,0.0,308324.02,0.0,0.0,51.39,61.66,51.39,61.66,51.39,162.17,fontesRecursos_ca8071e1-2ad8-48cd-bf93-00c6b04bed06.csv,informacaoPlanejamento_d85be626-e984-4fc6-ac7b-a51cfad185da.csv,empenhos_833e8e68-b56b-47c9-ba3d-1c89a7f985b3.csv,suplementacoes_c26582d4-1732-4f80-bb09-d267a997745a.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,GESTÃO E EQUILÍBRIO FISCAL,Manut. do Controle Interno,"Garantir a estabilidade macroeconômica e o equilíbrio fiscal do município, buscando uma gestão financeira sustentável, por meio do controle da aplicação dos recursos públicos e acompanhamento da execução financeira.",CONTROLADORIA-GERAL DO MUNICÍPIO - CGM,Controladoria-Geral do Município CGM,Administração,Controle Interno,1021,Manut. do Controle Interno,APLICAÇÕES DIRETAS,203,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1700000,-40000.0,1660000.0,386233.85,386233.85,386233.85,386233.85,0.0,386233.85,0.0,386233.85,0.0,0.0,22.72,23.27,22.72,23.27,22.72,429.79,fontesRecursos_b098daf9-a4d6-45ef-9b61-2e57faaa07b1.csv,informacaoPlanejamento_5e52c877-b857-4f5e-8807-224675f8d327.csv,empenhos_53bb9e4b-0200-4a76-98eb-c946ece89f94.csv,suplementacoes_b1f30fbd-8c9e-41a0-9da2-366f140ecff3.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manut. da Diretoria de Tecnologia e Inovação,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.",SECRETARIA DE GOVERNANÇA,Diretoria de Tecnologia e Inovação,Administração,Tecnologia da Informatização,1010,Manut. da Diretoria de Tecnologia e Inovação,APLICAÇÕES DIRETAS,206,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1300000,0.0,1300000.0,228481.95,228481.95,228481.95,228481.95,0.0,228481.95,0.0,228481.95,0.0,0.0,17.58,17.58,17.58,17.58,17.58,568.97,fontesRecursos_d0e89218-e144-41e0-8f31-bd65bed6027f.csv,informacaoPlanejamento_af813fc9-c504-420a-9014-d140cbeac0b6.csv,empenhos_779c2811-5715-4565-a863-f37ef4b5f1de.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DESENVOLVIMENTO,Oficinas e Garagens,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.",SECRETARIA DE INFRAESTRUTURA E OBRAS,Oficinas e Garagens,Administração,Administração Geral,1083,Oficinas e Garagens,APLICAÇÕES DIRETAS,188,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,10800000,0.0,10800000.0,1807633.36,1807633.36,1807633.36,1807633.36,0.0,1807633.36,0.0,1807633.36,0.0,0.0,16.74,16.74,16.74,16.74,16.74,597.47,fontesRecursos_89f92956-91c1-4058-bdcd-47c415b9803d.csv,informacaoPlanejamento_4d500e44-6d00-4cc9-9208-61fdd6c36d4d.csv,empenhos_40fa7bc4-553a-4b85-91d6-53e594cf670d.csv, 
FUNDO MUNICIPAL DE SAUDE DE CRICIUMA,2026,CRICIÚMA MAIS REDE DE URGÊNCIA E EMERGÊNCIA - RUE,Unidades de Pronto Atendimento,"Com intuito de atender rapidamente às demandas de saúde com riscos à vida da população, e Garantir a organização eficiente da Rede de Urgência e Emergência, com profissionais capacitados, equipamentos adequados e processos integrados.",FUNDO MUNICIPAL DE SAÚDE,Fundo Mun. de Saúde,Saúde,Atenção Básica,1048,Unidades de Pronto Atendimento,APLICAÇÕES DIRETAS,75,44900000000000,APLICAÇÕES DIRETAS,FUNDO MUNICIPAL DE SAUDE DE CRICIUMA,DESPESAS DE CAPITAL,570000,490000.0,1060000.0,735000.0,735000.0,0.0,0.0,735000.0,0.0,0.0,0.0,735000.0,0.0,128.95,69.34,0.0,0.0,0.0,0.0,fontesRecursos_cf92be1e-5205-4aed-b288-af138d85a67e.csv,informacaoPlanejamento_1cbfe615-458d-4b59-96d8-5d6ad7f547ce.csv,empenhos_e90ee6cc-931b-4bc6-8109-b31f6f5f1d8b.csv,suplementacoes_03a9e46a-0772-4699-9bee-0656c3407360.csv
FUNDO MUNICIPAL DE SAUDE DE CRICIUMA,2026,CRICIÚMA MAIS SAÚDE MENTAL,Centros de Atenção Psicossocial - CAPS,"Ampliar e qualificar os serviços de saúde mental na atenção básica e especializada, promovendo a reabilitação psicossocial e o cuidado comunitário, com ênfase na prevenção e no tratamento humanizado.",FUNDO MUNICIPAL DE SAÚDE,Fundo Mun. de Saúde,Saúde,Atenção Básica,1055,Centros de Atenção Psicossocial - CAPS,APLICAÇÕES DIRETAS,46,31900000000000,APLICAÇÕES DIRETAS,FUNDO MUNICIPAL DE SAUDE DE CRICIUMA,DESPESAS CORRENTES,6000000,-887000.0,5113000.0,1582361.29,1582361.29,1582361.29,1582361.29,0.0,1582361.29,0.0,1582361.29,0.0,0.0,26.37,30.95,26.37,30.95,26.37,323.12,fontesRecursos_2c3f21be-51b8-4415-9db5-3d5202e81614.csv,informacaoPlanejamento_b89a5bb3-5746-4ffb-a3eb-71b8ef67efa2.csv,empenhos_fdfda72d-c8ad-477e-ba03-e0d0651dd2ea.csv,suplementacoes_3bb11458-83e5-46df-84be-909afe9c4a4a.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manut. da Diretoria de Licitações e Contratos,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.",GABINETE DO PREFEITO,Diretoria de Licitações e Contratos,Administração,Administração Geral,1012,Manut. da Diretoria de Licitações e Contratos,APLICAÇÕES DIRETAS,33,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,2100000,-250000.0,1850000.0,437491.83,437491.83,437491.83,437491.83,0.0,437491.83,0.0,437491.83,0.0,0.0,20.83,23.65,20.83,23.65,20.83,422.87,fontesRecursos_bfd9ddc1-0899-40fd-8d8a-60507d7908a5.csv,informacaoPlanejamento_cc3d436f-7690-4b55-9486-2cdc1df5f053.csv,empenhos_03521035-5cb6-4635-805b-7d6ab4af4cf2.csv,suplementacoes_fe097fb4-02cc-496d-a660-cad124037f5e.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,GESTÃO E EQUILÍBRIO FISCAL,Manut. da Tesouraria e Contabilidade - Financeiro,"Garantir a estabilidade macroeconômica e o equilíbrio fiscal do município, buscando uma gestão financeira sustentável, por meio do controle da aplicação dos recursos públicos e acompanhamento da execução financeira.",SEC. MUN. DA FAZENDA,Administração Fazendária,Administração,Administração Financeira,1023,Manut. da Tesouraria e Contabilidade - Financeiro,APLICAÇÕES DIRETAS,81,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1700000,0.0,1700000.0,438101.22,438101.22,438101.22,438101.22,0.0,438101.22,0.0,438101.22,0.0,0.0,25.77,25.77,25.77,25.77,25.77,388.04,fontesRecursos_def70f78-6496-4011-9914-9fb4e3149b0d.csv,informacaoPlanejamento_b8fce72c-1247-4521-8714-a8a2e4ba2362.csv,empenhos_b1775a40-fec6-4ba3-940e-ae0634364f32.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manut. da Diretoria de Transito e Transporte,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.",GABINETE DO PREFEITO,Diretoria de Transito e Transporte,Transporte,Transporte Rodoviário,1013,Manut. da Diretoria de Transito e Transporte,APLICAÇÕES DIRETAS,26,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,7650000,-2100000.0,5550000.0,1541006.21,1541006.21,1541006.21,1541006.21,0.0,1541006.21,0.0,1541006.21,0.0,0.0,20.14,27.77,20.14,27.77,20.14,360.15,fontesRecursos_5ef2a7e7-91ab-4c7a-9d58-965d1356afd9.csv,informacaoPlanejamento_b972f5e6-5dfa-4244-a551-585c7dd520f5.csv,empenhos_8daaa84d-fb3c-469e-b96f-02f25885a8ee.csv,suplementacoes_60e657c3-9650-4733-b673-aac5e6be30e9.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DESENVOLVIMENTO,Manut. Superintendências de Op. Rio Maina/Santa Luzia/Quarta Linha,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.",SECRETARIA DE INFRAESTRUTURA E OBRAS,Superint. de Op. Rio Maina/Sta Luzia/Quarta Linha,Urbanismo,Serviços Urbanos,1086,Manut. Superintendências de Op. Rio Maina/Santa Luzia/Quarta Linha,APLICAÇÕES DIRETAS,158,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,3600000,0.0,3600000.0,673715.1,673715.1,673715.1,673715.1,0.0,673715.1,0.0,673715.1,0.0,0.0,18.71,18.71,18.71,18.71,18.71,534.35,fontesRecursos_2ea4b480-0d72-4350-a1b1-7f796a1de423.csv,informacaoPlanejamento_735c8277-ad27-4c53-8644-3c5d51ff6c44.csv,empenhos_fdeadb0a-15d6-4d84-9fe0-f9a0efde1048.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DESENVOLVIMENTO,Manut. de Diretoria de Operações de Obras,"Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.",SECRETARIA DE INFRAESTRUTURA E OBRAS,Diretoria de Operações de Obras,Urbanismo,Serviços Urbanos,1073,Manut. de Diretoria de Operações de Obras,APLICAÇÕES DIRETAS,163,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,1450000,-63000.0,1387000.0,270611.8,270611.8,270611.8,270611.8,0.0,270611.8,0.0,270611.8,0.0,0.0,18.66,19.51,18.66,19.51,18.66,512.54,fontesRecursos_a5e3cbc5-ac9b-4a19-aab9-32dbf3f71b4b.csv,informacaoPlanejamento_ef89c37d-c960-46eb-8951-bf0090a422c9.csv,empenhos_6406b3a9-391f-4572-94e7-3dd7384e1e42.csv,suplementacoes_9dfd224a-828c-42c3-b8d2-ded72541e1f9.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,PROTEÇÃO INTEGRADA,Manut. da Junta de Serviço Militar,"Integrar a atuação municipal às forças estaduais de segurança - Polícia Militar, Polícia Civil e Corpo de Bombeiros - por meio da manutenção e ampliação de convênios, intensificando o policiamento ostensivo, mantendo a segurança, qualificando a investigação, reduzindo índices de criminalidade e o tempo médio de resposta a incêndios e outras emergências. Em paralelo, coordenar em com a União os serviços relacionados ao alistamento militar obrigatório; universalizando o  alistamento, sanando pendências, modernizando processos e difundindo o civismo entre a juventude.",GABINETE DO PREFEITO,Junta de Serviço Militar,Defesa Nacional,Defesa Terrestre,1005,Manut. da Junta de Serviço Militar,APLICAÇÕES DIRETAS,13,44900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,10000,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_a728b271-fc55-4ce7-a57e-7bb5cfe4733b.csv,informacaoPlanejamento_e246a684-b95a-4154-a5c5-45b83c12dc9e.csv, , 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,MAIS GESTÃO CRICIÚMA,Manut. do Gabinete/Assessoria do Prefeito,"Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.",GABINETE DO PREFEITO,Gabinete do Prefeito / Assessoria de Gabinete,Administração,Administração Geral,1002,Manut. do Gabinete/Assessoria do Prefeito,APLICAÇÕES DIRETAS,3,44900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,50000,500.0,50500.0,4123.5,4123.5,0.0,0.0,4123.5,0.0,0.0,0.0,4123.5,0.0,8.25,8.17,0.0,0.0,0.0,0.0,fontesRecursos_84310df4-7204-4045-bfa6-b5d90e25c44a.csv,informacaoPlanejamento_1e0640de-2941-4314-be21-e7a0c012fafc.csv,empenhos_842ee6fb-e963-4e4f-9407-e49e7b5a547b.csv,suplementacoes_9cd01781-a0b3-4644-a2e8-9fa05afc086a.csv
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS SOLIDARIEDADE,Manut. do Fundo do Idoso - Proteção ao Idoso,"Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.",GABINETE DO PREFEITO,Proteção ao Idoso / Fundo do Idoso,Assistência Social,Assistência ao Idoso,1014,Manut. do Fundo do Idoso - Proteção ao Idoso,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,51,44500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS DE CAPITAL,3000000,0.0,3000000.0,112500.0,112500.0,112500.0,112500.0,0.0,112500.0,0.0,112500.0,0.0,0.0,3.75,3.75,3.75,3.75,3.75,2666.67,fontesRecursos_f8a21e9a-91dc-4e88-9d04-5cb1c663c0fe.csv,informacaoPlanejamento_be639071-79af-475f-ab4f-4822fec79f99.csv,empenhos_5bc246c8-dafb-4071-a3f7-3eff217545f0.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS SOLIDARIEDADE,Manut. do Fundo do Idoso - Proteção ao Idoso,"Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.",GABINETE DO PREFEITO,Proteção ao Idoso / Fundo do Idoso,Assistência Social,Assistência ao Idoso,1014,Manut. do Fundo do Idoso - Proteção ao Idoso,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,49,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,9000000,0.0,9000000.0,136598.7,136598.7,136598.7,136598.7,0.0,136598.7,0.0,136598.7,0.0,0.0,1.52,1.52,1.52,1.52,1.52,6588.64,fontesRecursos_b7799781-b98e-4fa5-a4a7-b2aa745eff59.csv,informacaoPlanejamento_1323f8e4-232a-4825-8ba5-17c51a0f3f39.csv,empenhos_d3ba1eb4-56c0-429d-aeb3-6f349688a61e.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS CONSCIÊNCIA AMBIENTAL,Manut. da Diretoria de Meio Ambiente,Promover educação ambiental e incentivar a conscientização ambiental. Também fortalecer a fiscalização municipal.,COMITÊ DE MEIO AMBIENTE E SANEAMENTO BÁSICO,Diretoria de Meio Ambiente,Gestão Ambiental,Administração Geral,1221,Manut. da Diretoria de Meio Ambiente,APLICAÇÕES DIRETAS,255,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,3400000,0.0,3400000.0,893366.8,893366.8,893366.8,893366.8,0.0,893366.8,0.0,893366.8,0.0,0.0,26.28,26.28,26.28,26.28,26.28,380.58,fontesRecursos_0a8253ec-fb38-41e5-98a6-0ef1917c5fc5.csv,informacaoPlanejamento_ff087ddb-67e5-4779-af09-0d3875fe9810.csv,empenhos_681cb658-05b2-4200-82f2-8363ffaa0a18.csv, 
PREFEITURA MUNICIPAL DE CRICIUMA,2026,CRICIÚMA MAIS DEFENSORIA PÚBLICA,Manut. Fundo de Defesa dos Dir. Difusos-FMDD / Procon,"Assegurar a adequada representação judicial e extrajudicial do Município, promovendo a legalidade e a segurança jurídica nos atos administrativos. Ampliar o acesso da população a instrumentos de defesa de direitos, especialmente nas relações de consumo, por meio do fortalecimento do PROCON Municipal. Qualificar a atuação da Procuradoria-Geral do Município, promovendo eficiência na análise jurídica, controle da judicialização e orientação técnica às secretarias e órgãos municipais.",PROCURADORIA GERAL DO MUNICIPIO - PGM,PROCON Municipal,Direitos da Cidadania,"Direitos Individuais, Coletivos e Difusos",1018,Manut. Fundo de Defesa dos Dir. Difusos-FMDD / Procon,APLICAÇÕES DIRETAS,66,31900000000000,APLICAÇÕES DIRETAS,PREFEITURA MUNICIPAL DE CRICIUMA,DESPESAS CORRENTES,900000,0.0,900000.0,157758.74,157758.74,157758.74,157758.74,0.0,157758.74,0.0,157758.74,0.0,0.0,17.53,17.53,17.53,17.53,17.53,570.49,fontesRecursos_390f90ea-b218-4620-9f63-8e5fa86813ba.csv,informacaoPlanejamento_70ba4d1a-c8d8-4900-8b0c-fcb7185136b3.csv,empenhos_e6e2ada2-1e35-4575-a71e-c394902d963a.csv, 
